user_id,signup_date,credit_score_bucket,income_level,test_group
USER_03141,2024-01-16 00:00:00,Good,Medium,control
USER_03142,2024-01-03 00:00:00,Excellent,Medium,treatment
USER_03143,2024-01-17 00:00:00,Excellent,Medium,control
USER_03144,2024-01-17 00:00:00,Excellent,Low,control
USER_03145,2024-01-19 00:00:00,Good,Medium,control
USER_03146,2024-01-04 00:00:00,Poor,Medium,treatment
USER_03147,2024-01-08 00:00:00,Excellent,Medium,treatment
USER_03148,2024-01-15 00:00:00,Good,Medium,treatment
USER_03149,2024-01-11 00:00:00,Excellent,Medium,control
USER_03150,2024-01-22 00:00:00,Excellent,Medium,treatment
USER_03151,2024-01-30 00:00:00,Fair,Medium,control
USER_03152,2024-01-19 00:00:00,Excellent,Medium,control
USER_03153,2024-01-26 00:00:00,Excellent,Medium,treatment
USER_03154,2024-01-14 00:00:00,Fair,Low,control
USER_03155,2024-01-09 00:00:00,Fair,Medium,control
USER_03156,2024-01-13 00:00:00,Fair,High,treatment
USER_03157,2024-01-18 00:00:00,Fair,Medium,treatment
USER_03158,2024-01-19 00:00:00,Excellent,Medium,control
USER_03159,2024-01-02 00:00:00,Fair,Medium,treatment
USER_03160,2024-01-10 00:00:00,Good,Low,control
USER_03161,2024-01-24 00:00:00,Fair,Medium,treatment
USER_03162,2024-01-07 00:00:00,Fair,Medium,control
USER_03163,2024-01-06 00:00:00,Good,Low,treatment
USER_03164,2024-01-28 00:00:00,Excellent,Low,control
USER_03165,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_03166,2024-01-28 00:00:00,Poor,Medium,treatment
USER_03167,2024-01-06 00:00:00,Poor,Medium,control
USER_03168,2024-01-11 00:00:00,Fair,Medium,control
USER_03169,2024-01-17 00:00:00,Poor,Medium,treatment
USER_03170,2024-01-28 00:00:00,Excellent,Medium,treatment
USER_03171,2024-01-09 00:00:00,Fair,Medium,treatment
USER_03172,2024-01-17 00:00:00,Good,Medium,control
USER_03173,2024-01-29 00:00:00,Good,Medium,treatment
USER_03174,2024-01-14 00:00:00,Excellent,Low,control
USER_03175,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_03176,2024-01-07 00:00:00,Good,Medium,treatment
USER_03177,2024-01-05 00:00:00,Good,Low,treatment
USER_03178,2024-01-30 00:00:00,Poor,Medium,treatment
USER_03179,2024-01-26 00:00:00,Good,Low,control
USER_03180,2024-01-15 00:00:00,Excellent,Medium,control
USER_03181,2024-01-25 00:00:00,Excellent,High,treatment
USER_03182,2024-01-26 00:00:00,Good,Medium,treatment
USER_03183,2024-01-30 00:00:00,Excellent,Medium,control
USER_03184,2024-01-12 00:00:00,Fair,High,treatment
USER_03185,2024-01-29 00:00:00,Good,Medium,treatment
USER_03186,2024-01-20 00:00:00,Fair,Medium,treatment
USER_03187,2024-01-14 00:00:00,Good,High,treatment
USER_03188,2024-01-19 00:00:00,Poor,Medium,treatment
USER_03189,2024-01-03 00:00:00,Poor,Medium,control
USER_03190,2024-01-06 00:00:00,Excellent,Low,control
USER_03191,2024-01-22 00:00:00,Poor,High,control
USER_03192,2024-01-16 00:00:00,Fair,Medium,control
USER_03193,2024-01-07 00:00:00,Excellent,Low,control
USER_03194,2024-01-11 00:00:00,Excellent,Medium,control
USER_03195,2024-01-26 00:00:00,Fair,Low,control
USER_03196,2024-01-10 00:00:00,Poor,Low,control
USER_03197,2024-01-01 00:00:00,Excellent,Medium,treatment
USER_03198,2024-01-15 00:00:00,Good,High,control
USER_03199,2024-01-16 00:00:00,Excellent,Low,treatment
USER_03200,2024-01-08 00:00:00,Good,Medium,control
USER_03201,2024-01-30 00:00:00,Good,Medium,control
USER_03202,2024-01-14 00:00:00,Good,Medium,treatment
USER_03203,2024-01-16 00:00:00,Poor,Medium,treatment
USER_03204,2024-01-11 00:00:00,Good,Medium,treatment
USER_03205,2024-01-12 00:00:00,Fair,Medium,control
USER_03206,2024-01-05 00:00:00,Poor,Medium,treatment
USER_03207,2024-01-28 00:00:00,Excellent,Medium,treatment
USER_03208,2024-01-20 00:00:00,Good,Medium,control
USER_03209,2024-01-22 00:00:00,Good,Medium,treatment
USER_03210,2024-01-25 00:00:00,Fair,Low,treatment
USER_03211,2024-01-07 00:00:00,Good,Medium,control
USER_03212,2024-01-15 00:00:00,Good,Low,treatment
USER_03213,2024-01-17 00:00:00,Good,Medium,control
USER_03214,2024-01-10 00:00:00,Fair,High,treatment
USER_03215,2024-01-13 00:00:00,Good,Medium,control
USER_03216,2024-01-03 00:00:00,Excellent,Low,treatment
USER_03217,2024-01-14 00:00:00,Fair,Medium,control
USER_03218,2024-01-12 00:00:00,Excellent,Medium,control
USER_03219,2024-01-25 00:00:00,Excellent,Medium,control
USER_03220,2024-01-30 00:00:00,Fair,Medium,control
USER_03221,2024-01-19 00:00:00,Good,Medium,treatment
USER_03222,2024-01-20 00:00:00,Fair,Low,treatment
USER_03223,2024-01-05 00:00:00,Good,Low,control
USER_03224,2024-01-29 00:00:00,Poor,High,treatment
USER_03225,2024-01-01 00:00:00,Good,Low,treatment
USER_03226,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_03227,2024-01-28 00:00:00,Poor,High,treatment
USER_03228,2024-01-27 00:00:00,Good,Medium,control
USER_03229,2024-01-01 00:00:00,Fair,Low,treatment
USER_03230,2024-01-10 00:00:00,Good,High,treatment
USER_03231,2024-01-20 00:00:00,Fair,Medium,control
USER_03232,2024-01-19 00:00:00,Excellent,High,treatment
USER_03233,2024-01-03 00:00:00,Fair,Medium,control
USER_03234,2024-01-31 00:00:00,Excellent,High,control
USER_03235,2024-01-13 00:00:00,Good,High,treatment
USER_03236,2024-01-05 00:00:00,Poor,Low,treatment
USER_03237,2024-01-19 00:00:00,Fair,Low,treatment
USER_03238,2024-01-14 00:00:00,Excellent,Low,treatment
USER_03239,2024-01-20 00:00:00,Poor,Medium,treatment
USER_03240,2024-01-07 00:00:00,Excellent,High,control
USER_03241,2024-01-14 00:00:00,Excellent,Low,treatment
USER_03242,2024-01-23 00:00:00,Fair,Medium,treatment
USER_03243,2024-01-10 00:00:00,Good,Medium,control
USER_03244,2024-01-20 00:00:00,Fair,Medium,control
USER_03245,2024-01-11 00:00:00,Good,Medium,control
USER_03246,2024-01-13 00:00:00,Excellent,Medium,control
USER_03247,2024-01-01 00:00:00,Excellent,Low,treatment
USER_03248,2024-01-13 00:00:00,Good,Medium,control
USER_03249,2024-01-06 00:00:00,Excellent,Medium,treatment
USER_03250,2024-01-21 00:00:00,Fair,Medium,treatment
USER_03251,2024-01-20 00:00:00,Excellent,High,treatment
USER_03252,2024-01-05 00:00:00,Fair,Low,treatment
USER_03253,2024-01-13 00:00:00,Good,Medium,control
USER_03254,2024-01-05 00:00:00,Fair,Low,control
USER_03255,2024-01-25 00:00:00,Fair,Medium,control
USER_03256,2024-01-26 00:00:00,Fair,Low,control
USER_03257,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_03258,2024-01-19 00:00:00,Good,High,control
USER_03259,2024-01-29 00:00:00,Excellent,Medium,treatment
USER_03260,2024-01-10 00:00:00,Excellent,High,control
USER_03261,2024-01-03 00:00:00,Fair,Medium,treatment
USER_03262,2024-01-27 00:00:00,Poor,Medium,treatment
USER_03263,2024-01-03 00:00:00,Good,Low,control
USER_03264,2024-01-13 00:00:00,Good,Low,treatment
USER_03265,2024-01-08 00:00:00,Good,Medium,control
USER_03266,2024-01-19 00:00:00,Good,Medium,treatment
USER_03267,2024-01-10 00:00:00,Good,High,control
USER_03268,2024-01-13 00:00:00,Excellent,Medium,treatment
USER_03269,2024-01-28 00:00:00,Fair,Medium,treatment
USER_03270,2024-01-02 00:00:00,Good,Medium,control
USER_03271,2024-01-28 00:00:00,Excellent,Low,control
USER_03272,2024-01-29 00:00:00,Fair,Low,treatment
USER_03273,2024-01-30 00:00:00,Fair,High,treatment
USER_03274,2024-01-24 00:00:00,Good,Medium,control
USER_03275,2024-01-03 00:00:00,Good,Medium,control
USER_03276,2024-01-23 00:00:00,Good,Medium,treatment
USER_03277,2024-01-17 00:00:00,Excellent,High,control
USER_03278,2024-01-17 00:00:00,Fair,Low,treatment
USER_03279,2024-01-10 00:00:00,Poor,Medium,control
USER_03280,2024-01-28 00:00:00,Excellent,Medium,control
USER_03281,2024-01-21 00:00:00,Good,High,control
USER_03282,2024-01-11 00:00:00,Good,Medium,control
USER_03283,2024-01-28 00:00:00,Fair,Medium,control
USER_03284,2024-01-01 00:00:00,Good,Medium,control
USER_03285,2024-01-08 00:00:00,Good,Medium,control
USER_03286,2024-01-01 00:00:00,Fair,Low,control
USER_03287,2024-01-05 00:00:00,Poor,Low,treatment
USER_03288,2024-01-10 00:00:00,Fair,Medium,control
USER_03289,2024-01-17 00:00:00,Good,High,treatment
USER_03290,2024-01-22 00:00:00,Good,High,treatment
USER_03291,2024-01-23 00:00:00,Excellent,High,control
USER_03292,2024-01-18 00:00:00,Good,Medium,control
USER_03293,2024-01-13 00:00:00,Good,Medium,control
USER_03294,2024-01-15 00:00:00,Fair,High,control
USER_03295,2024-01-18 00:00:00,Fair,Low,control
USER_03296,2024-01-03 00:00:00,Fair,High,treatment
USER_03297,2024-01-08 00:00:00,Excellent,Medium,control
USER_03298,2024-01-12 00:00:00,Poor,Medium,control
USER_03299,2024-01-24 00:00:00,Good,Medium,treatment
USER_03300,2024-01-13 00:00:00,Good,High,treatment
USER_03301,2024-01-31 00:00:00,Fair,Medium,treatment
USER_03302,2024-01-22 00:00:00,Fair,High,treatment
USER_03303,2024-01-05 00:00:00,Good,High,treatment
USER_03304,2024-01-27 00:00:00,Excellent,Medium,control
USER_03305,2024-01-08 00:00:00,Fair,Medium,control
USER_03306,2024-01-08 00:00:00,Good,Low,treatment
USER_03307,2024-01-17 00:00:00,Good,Medium,treatment
USER_03308,2024-01-17 00:00:00,Good,Medium,treatment
USER_03309,2024-01-26 00:00:00,Good,Medium,treatment
USER_03310,2024-01-14 00:00:00,Excellent,Medium,treatment
USER_03311,2024-01-29 00:00:00,Good,Medium,treatment
USER_03312,2024-01-23 00:00:00,Good,Medium,treatment
USER_03313,2024-01-10 00:00:00,Good,High,treatment
USER_03314,2024-01-14 00:00:00,Excellent,High,control
USER_03315,2024-01-23 00:00:00,Excellent,High,control
USER_03316,2024-01-21 00:00:00,Excellent,Medium,control
USER_03317,2024-01-01 00:00:00,Fair,Medium,treatment
USER_03318,2024-01-10 00:00:00,Good,Low,control
USER_03319,2024-01-27 00:00:00,Fair,Medium,treatment
USER_03320,2024-01-27 00:00:00,Good,Low,control
USER_03321,2024-01-19 00:00:00,Good,Low,control
USER_03322,2024-01-11 00:00:00,Fair,High,control
USER_03323,2024-01-01 00:00:00,Fair,Medium,treatment
USER_03324,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_03325,2024-01-25 00:00:00,Good,Medium,control
USER_03326,2024-01-05 00:00:00,Poor,Medium,control
USER_03327,2024-01-12 00:00:00,Excellent,High,control
USER_03328,2024-01-26 00:00:00,Good,Medium,treatment
USER_03329,2024-01-05 00:00:00,Fair,Medium,control
USER_03330,2024-01-15 00:00:00,Excellent,Medium,treatment
USER_03331,2024-01-27 00:00:00,Fair,Low,treatment
USER_03332,2024-01-14 00:00:00,Fair,Medium,treatment
USER_03333,2024-01-19 00:00:00,Good,Low,treatment
USER_03334,2024-01-02 00:00:00,Good,High,treatment
USER_03335,2024-01-02 00:00:00,Good,High,treatment
USER_03336,2024-01-17 00:00:00,Fair,Medium,treatment
USER_03337,2024-01-30 00:00:00,Good,High,control
USER_03338,2024-01-02 00:00:00,Good,Medium,treatment
USER_03339,2024-01-10 00:00:00,Excellent,Medium,control
USER_03340,2024-01-21 00:00:00,Good,Medium,treatment
USER_03341,2024-01-24 00:00:00,Fair,High,treatment
USER_03342,2024-01-29 00:00:00,Good,High,control
USER_03343,2024-01-29 00:00:00,Good,Medium,treatment
USER_03344,2024-01-10 00:00:00,Fair,Medium,treatment
USER_03345,2024-01-21 00:00:00,Good,Medium,treatment
USER_03346,2024-01-09 00:00:00,Fair,Low,control
USER_03347,2024-01-02 00:00:00,Good,Low,treatment
USER_03348,2024-01-23 00:00:00,Good,Medium,treatment
USER_03349,2024-01-14 00:00:00,Poor,Medium,treatment
USER_03350,2024-01-05 00:00:00,Good,High,control
USER_03351,2024-01-17 00:00:00,Excellent,Medium,control
USER_03352,2024-01-31 00:00:00,Fair,Low,treatment
USER_03353,2024-01-25 00:00:00,Good,Medium,treatment
USER_03354,2024-01-28 00:00:00,Excellent,High,treatment
USER_03355,2024-01-04 00:00:00,Good,Medium,control
USER_03356,2024-01-29 00:00:00,Excellent,Medium,treatment
USER_03357,2024-01-09 00:00:00,Fair,High,treatment
USER_03358,2024-01-04 00:00:00,Good,Medium,control
USER_03359,2024-01-06 00:00:00,Excellent,Low,control
USER_03360,2024-01-15 00:00:00,Good,Medium,treatment
USER_03361,2024-01-28 00:00:00,Fair,Medium,treatment
USER_03362,2024-01-30 00:00:00,Good,Low,treatment
USER_03363,2024-01-26 00:00:00,Excellent,Medium,control
USER_03364,2024-01-29 00:00:00,Fair,Medium,treatment
USER_03365,2024-01-23 00:00:00,Good,Medium,treatment
USER_03366,2024-01-11 00:00:00,Good,Medium,control
USER_03367,2024-01-27 00:00:00,Poor,Low,control
USER_03368,2024-01-15 00:00:00,Good,Medium,treatment
USER_03369,2024-01-28 00:00:00,Good,High,control
USER_03370,2024-01-26 00:00:00,Excellent,Medium,control
USER_03371,2024-01-02 00:00:00,Fair,Medium,control
USER_03372,2024-01-17 00:00:00,Fair,Medium,control
USER_03373,2024-01-14 00:00:00,Good,Low,treatment
USER_03374,2024-01-01 00:00:00,Fair,High,control
USER_03375,2024-01-03 00:00:00,Good,Medium,treatment
USER_03376,2024-01-31 00:00:00,Excellent,Medium,control
USER_03377,2024-01-11 00:00:00,Excellent,Medium,treatment
USER_03378,2024-01-07 00:00:00,Poor,High,control
USER_03379,2024-01-10 00:00:00,Fair,Medium,control
USER_03380,2024-01-06 00:00:00,Good,Medium,control
USER_03381,2024-01-01 00:00:00,Good,Medium,control
USER_03382,2024-01-17 00:00:00,Poor,Medium,treatment
USER_03383,2024-01-21 00:00:00,Good,High,treatment
USER_03384,2024-01-28 00:00:00,Fair,High,treatment
USER_03385,2024-01-11 00:00:00,Good,Low,control
USER_03386,2024-01-15 00:00:00,Good,Medium,treatment
USER_03387,2024-01-30 00:00:00,Good,High,treatment
USER_03388,2024-01-31 00:00:00,Excellent,Medium,treatment
USER_03389,2024-01-06 00:00:00,Good,High,treatment
USER_03390,2024-01-07 00:00:00,Fair,Medium,treatment
USER_03391,2024-01-15 00:00:00,Good,Medium,treatment
USER_03392,2024-01-28 00:00:00,Fair,High,control
USER_03393,2024-01-03 00:00:00,Good,Medium,treatment
USER_03394,2024-01-01 00:00:00,Fair,High,control
USER_03395,2024-01-26 00:00:00,Good,Medium,treatment
USER_03396,2024-01-02 00:00:00,Fair,Medium,control
USER_03397,2024-01-05 00:00:00,Good,Medium,control
USER_03398,2024-01-24 00:00:00,Excellent,High,control
USER_03399,2024-01-24 00:00:00,Good,Medium,treatment
USER_03400,2024-01-26 00:00:00,Excellent,Medium,control
USER_03401,2024-01-30 00:00:00,Excellent,Medium,control
USER_03402,2024-01-26 00:00:00,Fair,Medium,treatment
USER_03403,2024-01-04 00:00:00,Poor,Medium,treatment
USER_03404,2024-01-14 00:00:00,Good,High,control
USER_03405,2024-01-02 00:00:00,Good,High,control
USER_03406,2024-01-29 00:00:00,Good,Low,treatment
USER_03407,2024-01-07 00:00:00,Good,Medium,treatment
USER_03408,2024-01-30 00:00:00,Excellent,High,treatment
USER_03409,2024-01-25 00:00:00,Good,Medium,control
USER_03410,2024-01-22 00:00:00,Good,Medium,control
USER_03411,2024-01-14 00:00:00,Excellent,High,treatment
USER_03412,2024-01-26 00:00:00,Fair,Low,treatment
USER_03413,2024-01-24 00:00:00,Good,Medium,control
USER_03414,2024-01-07 00:00:00,Fair,Medium,treatment
USER_03415,2024-01-28 00:00:00,Good,High,control
USER_03416,2024-01-30 00:00:00,Excellent,High,control
USER_03417,2024-01-17 00:00:00,Good,Medium,control
USER_03418,2024-01-20 00:00:00,Fair,Medium,control
USER_03419,2024-01-13 00:00:00,Poor,Low,treatment
USER_03420,2024-01-19 00:00:00,Fair,Medium,control
USER_03421,2024-01-14 00:00:00,Good,High,control
USER_03422,2024-01-20 00:00:00,Good,High,treatment
USER_03423,2024-01-17 00:00:00,Good,Medium,treatment
USER_03424,2024-01-19 00:00:00,Excellent,Low,treatment
USER_03425,2024-01-07 00:00:00,Fair,Medium,control
USER_03426,2024-01-19 00:00:00,Excellent,High,treatment
USER_03427,2024-01-06 00:00:00,Excellent,Medium,control
USER_03428,2024-01-30 00:00:00,Fair,High,control
USER_03429,2024-01-09 00:00:00,Good,Medium,treatment
USER_03430,2024-01-25 00:00:00,Good,High,control
USER_03431,2024-01-17 00:00:00,Fair,Low,control
USER_03432,2024-01-04 00:00:00,Good,High,treatment
USER_03433,2024-01-11 00:00:00,Excellent,High,treatment
USER_03434,2024-01-19 00:00:00,Good,High,treatment
USER_03435,2024-01-10 00:00:00,Good,Medium,treatment
USER_03436,2024-01-04 00:00:00,Good,High,control
USER_03437,2024-01-08 00:00:00,Excellent,Medium,control
USER_03438,2024-01-03 00:00:00,Fair,Low,treatment
USER_03439,2024-01-28 00:00:00,Good,Medium,treatment
USER_03440,2024-01-15 00:00:00,Fair,High,control
USER_03441,2024-01-15 00:00:00,Good,Low,treatment
USER_03442,2024-01-28 00:00:00,Good,Medium,treatment
USER_03443,2024-01-13 00:00:00,Excellent,Medium,control
USER_03444,2024-01-09 00:00:00,Excellent,Medium,control
USER_03445,2024-01-01 00:00:00,Good,Medium,control
USER_03446,2024-01-15 00:00:00,Excellent,Low,treatment
USER_03447,2024-01-25 00:00:00,Good,Medium,control
USER_03448,2024-01-13 00:00:00,Poor,Medium,control
USER_03449,2024-01-04 00:00:00,Fair,Medium,treatment
USER_03450,2024-01-12 00:00:00,Fair,Medium,control
USER_03451,2024-01-28 00:00:00,Excellent,Medium,treatment
USER_03452,2024-01-14 00:00:00,Excellent,High,control
USER_03453,2024-01-11 00:00:00,Good,Medium,treatment
USER_03454,2024-01-09 00:00:00,Excellent,Low,control
USER_03455,2024-01-23 00:00:00,Fair,Medium,control
USER_03456,2024-01-03 00:00:00,Excellent,Medium,control
USER_03457,2024-01-23 00:00:00,Good,Medium,control
USER_03458,2024-01-24 00:00:00,Excellent,Low,control
USER_03459,2024-01-23 00:00:00,Good,Medium,control
USER_03460,2024-01-16 00:00:00,Good,High,treatment
USER_03461,2024-01-16 00:00:00,Fair,Medium,control
USER_03462,2024-01-31 00:00:00,Poor,Medium,treatment
USER_03463,2024-01-05 00:00:00,Excellent,Medium,control
USER_03464,2024-01-04 00:00:00,Fair,Medium,control
USER_03465,2024-01-13 00:00:00,Poor,Medium,treatment
USER_03466,2024-01-01 00:00:00,Fair,Medium,treatment
USER_03467,2024-01-11 00:00:00,Good,Low,treatment
USER_03468,2024-01-23 00:00:00,Good,Medium,treatment
USER_03469,2024-01-20 00:00:00,Good,Medium,treatment
USER_03470,2024-01-18 00:00:00,Good,Medium,treatment
USER_03471,2024-01-28 00:00:00,Poor,High,control
USER_03472,2024-01-17 00:00:00,Good,Medium,treatment
USER_03473,2024-01-03 00:00:00,Fair,High,control
USER_03474,2024-01-26 00:00:00,Good,Medium,control
USER_03475,2024-01-03 00:00:00,Good,Medium,treatment
USER_03476,2024-01-06 00:00:00,Poor,Medium,treatment
USER_03477,2024-01-24 00:00:00,Good,Medium,control
USER_03478,2024-01-08 00:00:00,Excellent,Medium,control
USER_03479,2024-01-20 00:00:00,Good,Medium,treatment
USER_03480,2024-01-28 00:00:00,Fair,Medium,treatment
USER_03481,2024-01-26 00:00:00,Excellent,Low,control
USER_03482,2024-01-13 00:00:00,Poor,Low,control
USER_03483,2024-01-27 00:00:00,Good,Medium,control
USER_03484,2024-01-29 00:00:00,Good,High,treatment
USER_03485,2024-01-23 00:00:00,Good,High,treatment
USER_03486,2024-01-17 00:00:00,Poor,Low,control
USER_03487,2024-01-15 00:00:00,Excellent,Medium,treatment
USER_03488,2024-01-18 00:00:00,Excellent,Medium,control
USER_03489,2024-01-05 00:00:00,Good,High,treatment
USER_03490,2024-01-13 00:00:00,Good,Medium,control
USER_03491,2024-01-23 00:00:00,Good,Medium,treatment
USER_03492,2024-01-12 00:00:00,Good,Medium,control
USER_03493,2024-01-07 00:00:00,Fair,Medium,treatment
USER_03494,2024-01-06 00:00:00,Fair,Medium,treatment
USER_03495,2024-01-20 00:00:00,Good,Medium,control
USER_03496,2024-01-17 00:00:00,Good,Low,control
USER_03497,2024-01-25 00:00:00,Excellent,Medium,control
USER_03498,2024-01-14 00:00:00,Fair,Low,control
USER_03499,2024-01-30 00:00:00,Good,Low,control
USER_03500,2024-01-05 00:00:00,Fair,Medium,control
USER_03501,2024-01-20 00:00:00,Fair,Medium,treatment
USER_03502,2024-01-01 00:00:00,Good,Low,control
USER_03503,2024-01-13 00:00:00,Good,Medium,control
USER_03504,2024-01-03 00:00:00,Fair,Medium,treatment
USER_03505,2024-01-18 00:00:00,Good,Medium,control
USER_03506,2024-01-04 00:00:00,Good,Medium,treatment
USER_03507,2024-01-18 00:00:00,Excellent,Medium,control
USER_03508,2024-01-16 00:00:00,Excellent,Medium,treatment
USER_03509,2024-01-14 00:00:00,Excellent,Low,control
USER_03510,2024-01-30 00:00:00,Fair,Low,treatment
